participantId,ic_conway
A80175495ECA4559B84696A93B7C8E43,1.0
ECE5D527AB23463B92A5EB029389F6C5,1.25
ECB3615472864FE4B23007768E7790EC,2.0
3634B7B96900498DB70832FE9720B416,3.0
8D491C4D44874C3DB2C6D1BC89C08B16,3.0
CF05EF295810428FB3DA66E86BC8DE59,2.75
56BBEE1F87854686AE261F9660BCD457,3.0
86499D1E389048D9A2D90F4F00F5FE92,2.0
C623A7ED9AC14DBBBF365351F4D0D03D,3.0
BCE75BF14AD0480292A141E0CC50A717,2.5
74AF200637384EC79071D83472997B5B,3.0
6711199FA4D04ADEB76371B1A3F1CE50,2.5
850C0EDA29184C91AD3E069BFF8C617D,3.5
A5C3D32B75AA485E895A9B529561FD78,1.75
C6AEEEC7BA4F42DA8D9AF49769A0BD96,2.0
80F73BDF637441C68134824003DD8D40,2.5
45CB965008064DF29DE172411EDB4512,2.0
D14881628ECD4CF68081C0EBE1B01534,3.0
7FBD9C78131B4705A584D9AE47A72229,1.0
E435BD0A63E44A47B07CF54DB7D6CBB6,2.0
8895A89D6E824750B468DF8AB4441523,1.25
70A6B605610E409A953B24FDBCD34EC8,2.5
EBB3C9772E2D46669DC59CFDEEE492A8,3.0
141DA6F52C1145FE88F48FA0763B085A,3.0
7265A1BB9EB046CAA0DB816A0FCEA926,2.0
60F72E2264D244679C4CD3ADCFC6F542,2.0
7FDF352B782E459BAF0DE7DA57B022D6,2.75
7718C1E05E4648C7840BBCEC85698BE1,1.25
194B407920E54E169614F93C42925AB2,1.0
969723714B1C4E13980088E601855790,2.0
F256EF9BB2994F2BB820C0BBA828336C,2.75
60BE0FA99CE245A38F9EC8259A527829,1.0
B0EE0103A9584E619B56C4628C4729DF,1.0
3CEF4BA9AD5F473DB69D2321A2A4EDEC,1.5
D72AE8C7C19A48B19576D12199EA0F86,1.0
B8E75EE288DA421D961AFB74A19F9B56,3.0
62F23E4044A846CFB4593062A041FFD7,3.0
43877F81936448DAAC16605052405D53,1.5
FBFFA9668C5A42609AC128588D065E25,1.25
D84B39A51D0C47CBBCDCCE4DB4D2EE2E,1.5
8E27A75C1D0A47EB83866F75F0AFCA3F,2.25
72BAFE6C8D9D444CADE96D4DED3E53D2,1.5
821875A191014AC7AE9FC875C9699BDD,2.0
57D7A9DFA64642FC8C144B58D6DA877A,1.0
5DDFB19028B54F328E83BBE1718CD271,3.0
39F951D456CF4C9CA5A3685B9324CA72,3.0
6BE9FFE193DF45F2944F621B45D12B29,3.0
D264A1809477494590B57095BA88A476,2.75
1A6684858C8C4038B81DF64110A172D4,2.0
3B768AC8B390452297C5E5C10BC430C4,2.5
F1E2478966E44740BE8D2CB534AA9433,3.0
4D04BBA0A78A4B59A2A7C748065B6ECC,2.5
5D2CE03DE0E64C7DA82F6324EEB87A25,2.0
2D3152CF46DF486A9F1D933FA27BF0EF,2.0
CA65C661DE394038893E1592E3BFBA1D,1.5
8E8BC26DC0B74D72BEA975D5E528F268,1.25
6FC8303435C340F6A79BADC8A136FF79,3.0
C5E9DAC6A8314679A3BAFDDFD063A3B7,2.5
C15175156E3A4ACEA593843725E82A0D,2.75
7837F092ABDB4696B653011B7481CCF5,2.0
7B88E76B967A44E8A2A5EF73DC2F79C8,5.5
690756D2BCB5447CB4D81CB828477C18,3.0
98F1F2ACBEEF441A9A454C5FFDFCCB3B,3.0
034AA152656B4D7A978ECD958E2EC126,1.5
6A114C41A97F4884923B907488FFB200,2.25
BCD84CD14F674899911A26F76CF620A0,2.0
5DD2BC59FC1D4DE0BAF5724904132C0A,1.5
DF4D43B0E8B0417892D4859443A1F41D,3.0
B107C12A2D5C47719A86DACB66EDFF97,1.0
D02378D6C3034CC8A13097CF634CEE54,3.0
A584903CF5BD4438BA6EDAE049FC3196,2.0
B65EAA4BB3C9434A9CE7A71E7AC08FB2,2.75
DDD6DE04140C4099AC77B15B9639F1F6,2.0
C4F52E1AAD5E4409816EBB081DE95CF6,1.5
6F0392DB16EA48B6AE71270E93CDB329,3.0
125F1933F86C416188AC7832956604BD,1.0
EDD47FE619A5490FA1B4261F6C253767,4.5
A58C7AD722694AA5BAE29F3E2AF124CD,2.25
EBEE23F570EA4962B046D25900EDCA6B,2.5
293F48BB42D7407C9552572E7D0841D8,1.5
111B9C01B7A24FB1BA760C980D409019,1.5
906DB4F6D9734AF08B4D5BFCBD5E51B5,3.0
5A1CDA8FF6BC41E69FE2314942CD7FC7,1.0
E33ECAC04F6B48BEA1E133FC7A4D5312,2.0
D1A7C6B7170E424F8A81F411AF77C93A,3.0
9C8D43F6B1714B2DA34A6D7FC81BB676,2.5
3684B7AA011B49AB851560B323FED266,3.5
2CD5B52F54EF4C468B6FB2E60B42ACA4,2.5
74B1F894FE6B46679D47924AB2CD5C2A,2.5
D91277DE657B4ED8BCBD1B9755F24A36,2.25
220A65D632FD4E2F956E096BBA236D60,2.0
A828D4A37A744DC1A2D13CC549BC11F5,2.0
6425464B6A9045C5A4E1FB95E0CBD00E,3.5
0F0D9CC38A3E42058DC0FA76CDC0D801,1.5
9696FCC6AC3345178BE1523A37625CB2,2.0
2D0385A7CDE54C2F811511E03AB17936,2.5
10576D7607BA41749D4D082D5E448A8C,2.5
1BBCE476D5224CB29E812365D16BC9C9,3.0
534A67DE7BDD460CAF4E8D786A74515A,2.0
4E91FC54BEC246139C492F80B060840E,3.0
5036969BCA2B46A2AC82367E3F164DBB,2.5
D7BD0749ED9D463F831A6E2CD6890E70,2.0
0C94287DC0824352AF4A948E9814E5F1,2.0
C1378E97050A497DA3DC2E05E339DE3E,2.5
1BD3309355654DCBA10096C31AB3B835,1.0
2C55D79052184907A780644A2B23EAB1,1.0
B77F18AD392148B0A4F5476480EA6199,2.0
80081D7910DD4C43A24C4A813E39DD54,3.0
432A8BC3271E4699A1CCD64712CE25DE,1.75
F050412A692D446599932C61B626CFDA,3.0
B8182E0324BD4CA4AD8774570DDA9BD6,1.0
732D43E0FBB84EAFBAFB768ACE9078B5,1.75
3FBE48BD58064589803796AB9E813C23,2.0
D7E65C5133824633A8ECFBB7B05AC853,2.5
D68EAE626F094FF3B074C69057E72762,1.0
A29E243C916A45308C8FCD1BBBC2385E,3.5
E87464EC709C4CF08C92001C817EB726,1.0
2FE4331C127B4D2BA55F7CE52142FC8F,1.5
A1772D0777B24AE18FB40F185CE9F3D5,1.0
BB4A114625684DCEBA869E32BA183226,2.0
964A3AF0A91F4824B5E04AE14E945EDB,3.0
63EA528A87D94505AE02841B19E75EA8,1.25
007E3D7B0AA44CB4AFD6EC9EE176C09F,3.0
52EF957DF40C48168266092156F5E355,2.5
727B05A651684630A9CDD327BE702D63,5.0
4D9EDF961C9F4398AFA4D09CC016CD9C,4.25
BB276C4A31E843C78ABD416522D3B5BC,2.0
533DAC5171CB465BB97738A816ABCFBF,1.0
5C513C62DEBA4EF2B60DAD7F655A9E45,2.25
EEB15A8208234BFEBAD0338006BF750D,3.0
7EEDCA69773649809EE88FA909C4F973,1.5
73974A002C81435DA1140346A75BDA17,3.0
A313FDAFDBD44A68A189E03957931BAB,2.75
BF781B1B7BCE4342BC8444E6A664ADA5,2.0
025215C368C44B6293EC0867AF952F12,2.5
CF6A02C249ED48279D5B5053033E1C4B,2.75
847EDB8FF83E45CAA73B381F383D67F4,4.0
1542E6F75D704E3BA0D5726CF3CA1F43,1.5
B46D6931E1F449788B461531C751E516,3.0
59BB9CFA7B324787B8C33B3720507929,1.75
47D58FE1963F4C4EBFED29872820F809,2.5
B9F8D13D5FBC4BEBB7BEC0A603E1B61E,1.75
5EDC44AB316B44EEA5DA815741C08256,2.75
72E5ECFD90DE49E19E166A6D4EEE2C27,3.0
A62C0773F31142F0B53DF19F4C6CA35D,2.25
CBEDA408DCA14955A4F7E01D264E95D1,4.0
BC9E6A6E734741679910D6D1A22E7643,2.0
83499359DA8445C58593880B7BD1935D,3.0
7C998485827347399AD3E184F7F114E7,2.0
52E4D7F0CDCC4B2985711DC664B61ECF,1.5
59F3FD3917B349429ACF28270C442770,1.0
5751F20D33A744DAAB41F12DC4D3DA19,2.0
A9C6357E212B498F806278F81A7EE407,2.0
0F4CC486FCEF48E99DE6DDCDCB734089,3.5
DBA683D3F6E14A6AADF8F6499BE436F6,2.0
17223F112C5A47AE9B530EA3B97C3BBA,4.0
BE0F1C49B9574D498DF8719A4646347E,2.25
BA87EF5AF7CD4863B1401C8500D97F02,1.5
AF490B61965E48C18F2E6FA04077A84D,1.0
BF4EF0FA97D1430FB583CD44795E8670,2.0
6561D0B6536D4611BF525FD5ABFB011D,3.0
333EBBD183C14B108FF69B994DECBAD7,2.5
5D86BC7D233C4407AB4E55D5C3DD523F,1.0
180BDA272B474D36AF9FA9EC01779D78,2.5
D6A91180C106458D9EE11B4A661A6C0A,2.25
3B23BBF2A3014790BA4B47E62F829896,1.5
D8789D1C3C7A482E82088F5A66FC1DC0,3.5
337AE362496042D28DF745CB51DDE2E9,1.75
3BFBDC65C28E4B2FA8EDA187DB8AC711,2.0
C9439BEA746F47A2B81E3D8B1B7CE47E,2.5
DD9E8EDD23F743E0A27F5DECE27D6407,1.5
7B455B9CF1E245439F592B564E34F8F5,1.0
93A410F441A54BA1B25CA56C8974C7D1,3.0
C2527D180A8D4FF7B530F2912D56BC45,2.25
CE6BEC28247E442C9534CF9849D30801,2.0
22AB2A9C4D62424C977E676960E2A08E,2.5
6ADDB587691442DABBCF72C13B1A5AF2,2.5
828E2A52D0464DA7A578F8E46E3DACCB,3.0
18B0CB68ACAA4701AC3C9320DA644712,3.0
C5F739838F84491FBB3DF6EB57A21B8C,3.5
CE9587BB11034485A452A9FCF656A08D,1.0
635F276053E3445AB8DF36CDB529E2F6,3.0
33E7DB64BC584412AB6DDF27AEB0D41E,2.5
67550B0A8CC84323BF8A30B2D0D33B6B,1.0
B42980F82ABC4E609E8D69777B61F1BA,1.5
9E7674721CFE43FB93C752065AC75389,3.5
53AEB0EBFB3B4C24A634F1B7C7285E25,2.0
B01B3D8B3DEE401F90FF1C5A966EBF88,2.75
B8BB6FC43C0C41839C801FF4BEB7DB02,1.25
98A98368B1044ACAAD74A1B950F1A70D,1.0
FE962D03691C4BD0B6CF7847FB896AB7,1.75
EE535AD5529641CD9680D959A2A06DFF,2.25
87950366290846B892B9AF4559FCD9E2,3.0
B0D7A8F91A6A4BF1A96BE72FB8E7FD6B,1.5
A4598FB416B84B3D8F700C65E26A36AB,1.5
82B6FC8426614076B7499C59D9A5C59D,2.25
0CF01309AD5942F5A8D4E0319EBA3E44,4.25
3308F050A81C4AB887BE6090B17C31F4,3.5
8224EFD1CEC1438FBE59C0CDF9BB6981,1.0
C57A2DB009C54BE4B7A643E5C7178572,2.0
DDF33EBAC95D4E4EB52DD1208C48BBF0,2.5
1BF219FD16654D2984BCAD607B5A595C,1.0
A18B470CC5C54875B523705FEEB60E6B,2.0
4C1EF4DABA5F458FA960B85F12A52A33,2.25
B1A06E09C98D4863AA9688D4DE70EF55,1.5
067DD6498E3641409AF8F040B518EEE5,2.5
5645F0F9A19B4B3183CEA4707EE8925C,2.5
82BA3A2C573D4AE9A92DC8BF231C4322,1.75
78E1648616D146B6A8097CD444A6B41B,2.0
F3F275A906894C5A8E6F2F8FE6E21C77,2.5
8AA3A2F9DF504339A83EA2DE6E11CA91,2.75
090C2C2C579C410ABB7E60595B30EA2B,1.0
24C5D400CCFD4E969375AE304094A55C,2.5
B90B293930CE4EB4B0BEBA8CB19730D9,2.0
0CDB37B39DAA456CAC5E5317B2C8367F,3.0
39454208C7A14D16A534174A29F3C135,1.0
AD5993CF4D3C4DCC8A62F2D5EE70755D,2.0
E6D8CA859A494D2ABA9CB4B77D2EA518,2.5
077EBB20179F4DDF9DA032AF2B7EE4F4,2.25
31320CD6D1C54F5FAA92935EBFB26801,5.5
F9CF9A3E0C724342A877886466160760,2.0
27846D4655C8469894AFEE887B1DB11F,3.0
B79D445EB93F49078DD9D1AD49582BD2,3.0
168E08BE269E4A4B950DD0E7CE7395C9,3.0
80B46D6DFD4040AC85642BA950218BC1,3.0
CFF240242D414ABAB2943C3D4FA98939,2.5
C284A9A51A2D4DF78B3FFFA62795D7F6,2.0
22E492A741D541719F3F4A32D1FDD283,2.5
160F3210920D4FA183BBBDB1324B866C,2.25
075547609C19467DA5E1EFE1807931CF,2.0
1ABFFC0D417E470797239BD1BDCDB11B,2.75
502060A98610498DBC32348A33A1EE33,2.0
7212A11FA0C24EB0B7E4CAEEF6A4363B,3.0
455F20AF46F94DE9B6146EC8C2219AEF,3.0
3CEB50BF94384D338758A8EB94E688EE,2.75
FA361C6B5B294CD8B3F4D2C3207E99A2,2.0
396EC494592E487C9CE8F92297DDBB8D,2.5
67B45DC549E84E40A8DA9B55BB090663,2.25
C6BEF133CFB74BFD9C7F25FB48C667F7,2.5
37DBD2018F1845EE979C304DA07DA823,1.0
B4CF0FA0AAC341E99A4359668D2CE23E,1.0
3880C72DF6714D9F8722A987549DAB2B,1.0
3B38A5254DE54246AF0CED838E6E24A3,1.5
5541C9843ED54076B4CF581033B51652,2.5
3FD79C99AC364B2EBB19D7558375D942,3.25
2583756F3E164C5483728003BC76B2C9,4.0
2339BC361C9940F5B3570FA3BF206E87,1.5
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,3.0
95F4CA32339242059670CE56F6865B44,1.5
0314E9F1674F490BAD79B4319F136C83,2.25
44DA3FC1A51546699160A8544EF35A8E,2.5
4B3F294D297E460683BA9E2D2E1F7E36,3.0
E71BD9864D2F4A05B28E17E29EDCD0D3,2.0
NA,1.5
AD3ABD00B3C645A6948AA069F9E50CFE,2.5
C697C1558F8149498D65C17025EB6CBB,1.25
15320287CE574BA982689DD555E81480,2.25
67F79D2CE9BA4DF9B9A4A09E064F8980,1.5
7C265F1A2EA549C5998E71602D5561E3,1.5
1C2D2BC675A54F30A496DDEEFDA7BC31,2.0
7B18305834694FFAA1CA319D23E87B25,1.5
467535A5E255478A97460136960AE30C,3.0
0C957C6024B8411186541E553778689E,2.5
BD27902CF5B841EBB8B948B6A7CC9B8B,2.25
ECC263BA41CD4B639BDC0BA632EC8B31,1.5
8CEF6F2D5942438ABF5D94BF0E4D4E56,1.5
8FDB4436C83A472D9C703368E81AC551,1.0
1938D7A0E8B74512AC6DD8AEB952A725,3.0
EA1DDBB0D9E5471381D5FD3553DC8E12,2.0
72FA9C6241E348578734E2AA95DE8595,2.5
4364D011A8F84919A5C6B347E62EB848,1.0
3D57AC1420314470954BBF22A67A54A4,3.0
FF5A3F481B1B48168B13CF577E3F353E,1.0
1BC0A2F4795F44D7961BFC619B0A78C2,2.5
0C988943E24544AAB0F7289E953CC257,1.0
BC8AA91A1A0D4CFE82ECC7F609FEE325,2.75
01BDCB71123048979A77AB656EEBD585,2.5
429276F57209418C8A457834684638CB,2.0
47D14085382242C2BAF40C561743460C,1.0
C3F6E345BD0A463985CCEBA1D3C73835,1.75
29099C005ED247DEA9BD01DD247C8428,2.5
24D8A43E913A4B9D921B5F9234706131,3.5
EFA1E05ACC9F47088C011202FE946B5F,2.5
1A0314D120FB4A51A37CB97DD9F8C766,1.25
2ABC6ED4106141FCBBF98AF2778DA134,2.5
6977D45C374747D3AE4F6A8EFC5CA4A2,1.5
3ACA5629045140EA8F0C8375D72B18DF,2.75
DBB84AEC03ED4E18A11B228D33442C40,2.75
1A0154347E7D4EE288D559419A5F17FA,3.0
0733FF06AD3546A6BCC7A9CA4D996427,2.5
DD0D27503B88469AAB822A53357FF732,1.25
9C10DB6E2C624CDCAD168E0D69613ED8,3.0
512FED05A72842BF9658B966FBD7F076,1.5
9F386406929B4EF8B7C2BCDB0F2349B1,3.0
79B12F5EF43345FCA2410457E5ABCE52,3.0
3DD59A5E3F3D4AD4A0CBC6702625D9E0,1.75
9315995873EA4610B492459EA7C829A0,3.0
50702036006D4A2EB5A1D51F641BEF19,2.5
9D17585F39C74D1F8634E8604728D5A1,5.0
1105F280E99348E591456C83703A3BBF,2.5
CF8AA02F56A8464586728850B5EEB786,1.5
164679906AE8406A830DB3F47BEAB4D8,3.0
7035EB625E24442B908157408E655E3B,2.0
68120B46CB69461497F320EBEBAAFBBA,2.0
8344B8C5451E4B6A8D0EB1E07DAB6163,2.0
1E107EDEE61042F29462D27824A6B420,3.0
FEC3263CF3E141E39B7DF08F9AA8020F,1.75
17E164CD84AC4F23B1D843EBD341FFDA,2.75
5FE7F4F5F60A49A58BFF4FC6CF8A47EC,2.5
6A0A586FB05F420A841FBC8DEA128215,1.0
BD328A277060445EBEFF2477096A0B82,4.0
D99590F1FB0E4A0BB009E1CB207C2E9C,2.25
CAD2D567F9CD4F55B1D8080285E24044,2.0
CDEE966897F34CCAAA29005F206F50F0,2.0
E0DF4B6813434F90A1BBCC44CE94AA93,1.0
F68A17F24BF54D0F8311E22C17361B66,1.0
6C7821FF1EB14921AF10C25B00D8ACD5,1.0
590080F1D7C744C498F968F0B6DCD02A,1.0
A699A5BD5CAF498BB628DCFC0E454DED,2.0
6E865AC43A234CE6BDF0B6F9FD471BF3,3.0
8CB4783FC18B4A3FB135F624FF83B33A,2.5
6BE3DA06F4D942F5A730CBD421A304C1,2.0
E2047E298CF54A09AC5096D16E35328E,1.75
A2243BDA2F7746DAA622C12DC04CF070,1.5
85DDE07013CC43B083117014A898A92C,3.0
E41CA38F3EC144C2B14D433EA59D04FE,3.0
122CCF43D69544DB9A8EC86DA60AABC6,1.0
CC04EB65088C4878AF7DD467E6F5FA14,2.75
DC8A38B72B8945C49E2A5B163C978BC9,1.5
F9E998D1F7FD4763BA48455B0A2AF97F,1.0
C160C7C6D7154072A4706A222B84796E,2.5
FB904CAB52294B89902731940D768C20,3.0
124E724F13954961B0E310F48BC7BE5F,1.0
96660CDCD4F0448DB7D77EA116E2A2A8,2.0
C8DDD9EB33864E949D658851F59BEE9C,1.0
AD32990099DD4A2D952760FD939242A6,1.5
32B72EC2E7344792A27E839D9A4EEDFE,1.5
D045E23D4D054EAEAE633B563A62B9DA,1.5
F26D571E5EF143E68D7E1AAF2CB4A8C8,2.0
9E1F7934ABEE4FB2BEA4E8B4C7624604,3.0
9FA3BFE6B96E40248E7499F0580672C7,1.0
E358E5F6B8E446E79FD5CC64BEA4FA30,3.0
FD0F66F303254868A810F2EBAEEBEE9A,2.5
F22A46BF804C4EBFA61463ADB9BC97AF,1.0
FBE43D1FCAE84EDBBD1EBD3D94E73E9F,3.0
03DE8461A90E4AE08F72F2258BBA7832,3.0
C75BEA1D10384608A4CF9573F3921C5F,2.0
76A65F3D304A4BCD8EC4ACEAC05BED01,1.5
4EA3683028C04B39B151A1CFE966BD7C,5.0
A6356714C84F46FE8395A3E464B92FEC,3.0
F2DC044F31E54A00A6D9BA62AE5452C3,3.0
A2E119E9A6D245F3B722B2E14697DB8E,2.75
4DB697190F6044AEA9A034054552B2E1,2.25
8DBA5185ADFB41CA85F7D53B55493848,2.0
4AAAF30F5B9349E4B8D844AD91FE0336,3.0
213DA1E1CA854DC193797E6F8B7BADA1,2.0
CF30C46B949646D1889DFCD1ED8E40D3,2.0
8DF117383F534E7F9CA0375B70B0371C,2.0
36B83176DA574D56976600B92F7A1593,2.0
5C4CFCDF55C9401EA3009A8BDE811A8C,2.0
782AD18C8F354036A8D29613A93CE3AB,1.0
7A86A53CB04B4A4D99DDF2670A5A822B,2.5
B0F3D828DA0648879DD759D0EBE637EB,2.5
DF011FC195104845887434C8E2642FB6,2.0
E91B7FA515394FF9827FD06B318814FC,3.25
755C7C5CE4484172AE56E660292E151F,1.0
87BAD4F8C1E04124B7B34948449D58EA,1.5
83FFDFF45A60445B930C6A2FF0D3F69A,2.5
B52463AC7B8C41F996A80DF0856B4E8B,2.5
8DFA07C880FC4350BCAE8401C5098747,4.75
8598208A9C454A6393CC0777FB32C48C,3.0
8B61C758D3E14957BD22BC6B6EB9E98D,2.25
12A944F70DA04BADBAC467534256AEE7,2.5
741D39B905E041D38944FF802CA6CE20,2.5
218B7F0C706E4DDABC314AD5124EA5D0,1.0
11C928CBCF6C4661BD61754FE522A9B4,4.5
3834958C0CBC4693A057C18E611A023D,2.0
4462A0930F004CF6A5E56E5E33F97692,3.5
33EA8481033D40D085A8FA4AF8B0ED69,1.0
7399B6BD32704C6DA0F3C3E4370845BE,2.25
B157D5CEE1FE433EA49A56AC1EFCDF9B,2.0
5B97A2F49B9A4249879238C1E5173672,3.0
8F60D57CB25948A7A7E8054E621D7571,2.75
56CBA0A59C2E46379B381905BA0A2C3B,1.0
089D82A5517A4F8DBE81B68F9B619986,2.5
CE52314C66114DAFA23330FAEE8AFA75,3.0
EAAAEBFA94524E8F9583D354E056D324,1.0
F1C7E1BFB52544638E1EB02FE1D34F49,1.0
75B7E17B71B840568DF71AE43662AD2D,2.0
FE5C856C9ADC441B86D20593084A5A48,3.0
2C1FAB16527D44AE9D8E424932793470,2.5
BF9CB3BA1FA042CAB85F0961DA4ADE5C,2.5
4BB5D0EA2A824B0A8F51B7A32D9A1AA5,3.0
BE6A4B4F69B84371897C11865196DDB6,1.5
49503DFCE7BA46E0AFA0427A02FFEF2D,3.0
7078BB7021844B8F80161C1E64B7DFFB,4.0
4AA6944E8BB14324946B17702F45E683,3.0
357C54F95FA3411692D233B19AE52059,2.0
6666A4FCD3E74567B821EE5C649CDB12,1.5
4ACCCC9AD4714A4DBE23C0E2A231206B,2.0
E2BA261EE3984C92856ED3B622A4932B,2.0
ABE9DF866F0047DDB4A5DAD0B421EBE6,2.75
D0D0401BCD224FB58549CB6463AC1C09,1.5
6F14030C39164461949CC58F3ECC38BE,2.5
8E64D0D211FE4C73817E2854AFC6B4B1,2.0
D96BE663FF364DE4B822B4E51E343663,1.0
B0DE645961FE41D1AE4B437A371FE709,5.0
7A900E127913497B825273240834AAA0,1.0
444EA235474A47BC916342CE3081FA62,2.25
C1CF0EDA238346C28DB4E3A361547E2B,3.0
441575BA018C4CE89F2398FC4C37893E,3.0
FDD3729232DF41CF864D8A8C920AE641,1.5
708EB2F14A9F4DB7BDD32840F596A760,2.0
C9461329CF474223A3D2CCE1DBA83A3A,2.0
D5585E0FA0BB444D88475766BFC02B00,2.5
73749B678BEB495C81718F0A68FBDA53,1.0
D8DE81D0C4564C36B5A4DBBD0C09B799,2.75
F3C48AC3BBE84A04A77D8E564C87FB7C,2.0
0A6D46A7A59A4E3399BBB88B118F7BD5,2.25
B0816C11EF7D49E887F8D5A820C01CAA,2.0
396AC09EA4BA401EB79BE417061B79C2,2.5
DF5E6DF781444634BFCFB953677B38F2,1.5
F77F837A62F9462AA8712CF9C99F54B3,1.0
84ABA52DD5554EADB49B0DF41C5EB4B6,1.5
C814A4CB422E4A38AA99D0C517F16667,3.0
428E88458CA14B5A8C97DC8D8E7A30DE,2.5
0AC825E584F64AD2A7E3C8D1C3D9DE0B,1.5
902F86C6312840469A66DC4BA9824724,2.75
5CC2AFA206C148919C5CAFA49031A44B,3.25
171B2E65F1C743E0ABE96BE1FAEB6D56,3.0
EA844ABA8AD74DDBAD3415187F1D913F,2.0
EF267AB9DC6A4FD0A96BEBCCE110ACBC,2.75
4036C28BC46F499B9AFEC585026DD0C5,3.0
D6A922F340684EE9995A25F57F90193B,3.5
DCC0E30B534E4431BA67CDD0CE647903,1.0
508E8BDD7E264215B7EA211093E30F92,1.5
E8A58F217B034D6CB65EBF89F6C8E323,1.0
CE8677ED97EF4B179C8158FB58FDD6AC,2.5
08590A5B2D464E66ADCA09AE090599F5,2.5
4890ACD4825C4A71AE140441B6D2D64D,2.25
6FD41A8A1620416695916AF250ADA33E,3.5
E9C554921A30473FABBA12ACC64EA139,1.5
8175B21300A54FF3978ECD6D50130295,1.0
E6B28EBB913043C18933494E08FA055A,2.25
85B5D11D37FE42EAB19201577086AE81,1.5
AB945BC5BA1848C2BB70C34F087459D0,2.25
AF33B9F92D0E4FE591B505C818303CE1,3.0
9E119F6D0C0F499F971DA34AC8872E36,3.0
C660CAE15237476383C4E47D6B573CB8,1.5
32AFF7C626094B2D933C7FB90999BFF1,1.0
606ECA7ADFD54A03AE5ADAF318F02188,1.5
2A407D201F0C4742B4C84C3CDF38312E,2.5
DCB515C0A8DE4FC48B2DB2919D7C2484,1.0
AAD8E8180B9547378454557236AC1735,3.5
2286DE3990434D7E8EFF030519CEBCD6,2.0
5D5917F78B504228B24E7BA1D4AE2633,2.5
47FDBD463AEA4B3697C720C600B69789,1.0
10F9EB571E8F4893B63292EDAB04F3A0,1.0
EA56ABEFDB944A599095C4775BCD6A06,1.0
338F15A79C6B43BFB61340999A2F9AEB,2.75
A4CD57CECE224E6F8DC4667CFBE2AB48,2.0
E7C92332CD4B4053974815BCE8C815CF,1.5
BB66F8CF81084681AA009BF46F622491,1.25
44186CFF828743288C16817BA3A492F7,2.25
443E9FD8B49141CDB6DB8638483C78C3,3.0
75EC7F595C7C49CAA74840B4B441AFEC,1.0
DAA33C1E233247BCBF8F2DB21C11ECC6,4.0
C29B3A32B5514CC3A905F7229B6844AA,2.0
BD76FAAD76234B99943F0CF92EBEA383,1.5
402B09FF1DD5417CB39FB5BECE8F89D7,2.0
C2018F956F2B49F19575F350C793A870,2.5
34E7AA07F1D4417FB1C52A8419E77995,3.0
E90EDFFD34A24F91BDFC4FCFD026CB9C,1.75
704649DC3E254F468E9C24763DC05289,3.0
784607F2578A4DC298BF4146345D8433,3.0
0563AEDA22FE44379014F594A1FB97C4,3.0
793BBA17C5924CF9BE7BFE71DC640818,2.0
94544A63C0E34D93BD1CA885C0D0D0A1,1.5
59C10E4230D4445983B0D3CD5E0A8912,3.5
B480F8A5265B482CAFB6C133462E2FE6,1.5
7A1FB2140549403990895E162B8D070A,1.5
0719562D653E4EC8985BBF7C484A12FE,2.5
57D16FF618E449028084875C941CEC52,4.0
BED5F505203F460BBC0A52533A0F93E0,2.75
8629D06659DE40C28BECB6CC28781A86,2.0
3B6C3184A4E244F597BC4C2CB138C46C,2.5
881A4ED574D94C9CA491782966BA959E,1.0
53A14B1CCC5249C194B57AEAD5FBBCC2,2.0
C90A736CBD2E42469E67DBD9712850A3,3.25
D92F5DFDB6194D919231B4EFCF34BAF0,1.0
2FB0B50FBD6646FCA58F05AD41B53FE1,1.75
DD97BD10DD9E4ECCB1B26FC7D4AFD74C,1.0
DCF25DF61CED467CA26C4822A8FD6FDD,1.0
F00911B0567A435195AFB0B5DD49A180,2.5
677FD744366942D08F1D27A7C43844F7,2.25
DEE27AC01C254F0EB0429C7C2539E10E,2.0
069FBE244A0447DD818AFFB5451DADFC,2.0
FF28EC064DF24793821C63101E2A5D40,2.5
747B8A229C9244B486F98788B18B3149,1.5
6C7FC329ADB74544A11ED5AAEE514656,1.5
07B408114B4545CA8B587B7E09BF1A01,2.75
DC63283306B34D168E0B81039A75DD95,1.0
BC25365477F3460096FA1E023F8E418E,1.5
AACF23FB508143C5AF0544B26D0FEF98,2.0
FA93E8D3888A49B8AFA7A9191749C879,1.0
242540AED1C7463890838C715C926676,1.75
D1F9C5CDFDA941B5A2183BB6F1143CC8,3.5
727E90A6EC6A4C15B528D4E11CCB044B,1.0
1E7E3D7A5A5948DFA7B6FBB147749B4F,1.0
99A1BA09109D44898786604C0F4F3D9C,1.0
D825204083F046B289FD908534766DC2,2.75
EBF4665CBA31442DA826DA4C0A93E27B,2.0
A43A7A98DC4B4362AAA83EE0B8C428D0,2.0
4CE09503493040F0B389B919B8133C2C,2.75
6B86D53EB3DD41AF9B985BC509063665,2.75
445AC1F6941F4922BB96044C033D18D8,2.5
0DF4A59C61574D059D3FD9D0057020DB,3.0
C4E5A5A22F8B41CA92F0750E2118C545,1.0
AEF1EB7A11EF4AED896D87482DF5FE21,1.5
1A50C83D22B447A992C00AC1C88619DD,2.0
14790771352D4EACA720F0E454E1FD1B,2.0
